
=== watch session start 04:45:54.623 ===
72 1790196572775 in=1 ok=0 fail=0 crash=0
73 1790196575847 in=1 ok=0 fail=0 crash=0
74 1790196578944 in=1 ok=0 fail=0 crash=0
75 1790196582041 in=1 ok=0 fail=0 crash=0
76 1790196585133 in=1 ok=0 fail=0 crash=0
77 1790196588225 in=1 ok=0 fail=0 crash=0
78 1790196591310 in=1 ok=0 fail=0 crash=0
79 1790196594396 in=1 ok=0 fail=0 crash=0
80 1790196597483 in=1 ok=0 fail=0 crash=0
81 1790196600564 in=1 ok=0 fail=0 crash=0
82 1790196603641 in=1 ok=0 fail=0 crash=0
83 1790196606731 in=1 ok=0 fail=0 crash=0
84 1790196609832 in=1 ok=0 fail=0 crash=0
85 1790196612925 in=1 ok=0 fail=0 crash=0
86 1790196616012 in=1 ok=0 fail=0 crash=0
87 1790196619115 in=1 ok=0 fail=0 crash=0
88 1790196622202 in=1 ok=0 fail=0 crash=0
89 1790196625277 in=1 ok=0 fail=0 crash=0
90 1790196628354 in=1 ok=0 fail=0 crash=0
91 1790196631441 in=1 ok=0 fail=0 crash=0
92 1790196634519 in=1 ok=0 fail=0 crash=0
93 1790196637589 in=1 ok=0 fail=0 crash=0
94 1790196640661 in=1 ok=0 fail=0 crash=0
95 1790196643737 in=1 ok=0 fail=0 crash=0
96 1790196646823 in=1 ok=0 fail=0 crash=0
97 1790196649914 in=1 ok=0 fail=0 crash=0
98 1790196652993 in=1 ok=0 fail=0 crash=0
99 1790196656063 in=1 ok=0 fail=0 crash=0
100 1790196659147 in=1 ok=0 fail=0 crash=0
101 1790196662236 in=1 ok=0 fail=0 crash=0
102 1790196665290 in=1 ok=0 fail=0 crash=0
103 1790196668354 in=1 ok=0 fail=0 crash=0
104 1790196671423 in=1 ok=0 fail=0 crash=0
105 1790196674505 in=1 ok=0 fail=0 crash=0
106 1790196677560 in=1 ok=0 fail=0 crash=0
107 1790196680633 in=1 ok=0 fail=0 crash=0
108 1790196683731 in=1 ok=0 fail=0 crash=0
109 1790196686805 in=1 ok=0 fail=0 crash=0
110 1790196689886 in=1 ok=0 fail=0 crash=0
111 1790196692959 in=1 ok=0 fail=0 crash=0
112 1790196696031 in=1 ok=0 fail=0 crash=0
113 1790196699108 in=1 ok=0 fail=0 crash=0
114 1790196702197 in=1 ok=0 fail=0 crash=0
115 1790196705278 in=1 ok=0 fail=0 crash=0
116 1790196708349 in=1 ok=0 fail=0 crash=0
117 1790196711428 in=1 ok=0 fail=0 crash=0
118 1790196714529 in=1 ok=0 fail=0 crash=0
119 1790196717612 in=1 ok=0 fail=0 crash=0
120 1790196720695 in=1 ok=0 fail=0 crash=0
121 1790196723759 in=1 ok=0 fail=0 crash=0
122 1790196726826 in=1 ok=0 fail=0 crash=0
123 1790196729898 in=1 ok=0 fail=0 crash=0
124 1790196732977 in=1 ok=0 fail=0 crash=0
125 1790196736042 in=1 ok=0 fail=0 crash=0
126 1790196739135 in=1 ok=0 fail=0 crash=0
127 1790196742220 in=1 ok=0 fail=0 crash=0
128 1790196745294 in=1 ok=0 fail=0 crash=0
129 1790196748360 in=1 ok=0 fail=0 crash=0
130 1790196751423 in=1 ok=0 fail=0 crash=0
131 1790196754504 in=1 ok=0 fail=0 crash=0
132 1790196757573 in=1 ok=0 fail=0 crash=0
133 1790196760645 in=1 ok=0 fail=0 crash=0
134 1790196763707 in=1 ok=0 fail=0 crash=0
135 1790196766776 in=1 ok=0 fail=0 crash=0
136 1790196769841 in=1 ok=0 fail=0 crash=0
137 1790196772904 in=1 ok=0 fail=0 crash=0
138 1790196775976 in=1 ok=0 fail=0 crash=0
139 1790196779062 in=1 ok=0 fail=0 crash=0
140 1790196782152 in=1 ok=0 fail=0 crash=0
141 1790196785233 in=1 ok=0 fail=0 crash=0
142 1790196788315 in=1 ok=0 fail=0 crash=0
143 1790196791389 in=1 ok=0 fail=0 crash=0
144 1790196794468 in=1 ok=0 fail=0 crash=0
145 1790196797537 in=1 ok=0 fail=0 crash=0
146 1790196800590 in=1 ok=0 fail=0 crash=0
147 1790196803657 in=1 ok=0 fail=0 crash=0
148 1790196806730 in=1 ok=0 fail=0 crash=0
149 1790196809809 in=1 ok=0 fail=0 crash=0
150 1790196812884 in=1 ok=0 fail=0 crash=0
151 1790196815961 in=1 ok=0 fail=0 crash=0
152 1790196819047 in=1 ok=0 fail=0 crash=0
153 1790196822141 in=1 ok=0 fail=0 crash=0
154 1790196825224 in=1 ok=0 fail=0 crash=0
155 1790196828296 in=1 ok=0 fail=0 crash=0
156 1790196831382 in=1 ok=0 fail=0 crash=0
157 1790196834483 in=1 ok=0 fail=0 crash=0
158 1790196837570 in=1 ok=0 fail=0 crash=0
159 1790196840648 in=1 ok=0 fail=0 crash=0
160 1790196843730 in=1 ok=0 fail=0 crash=0
161 1790196846810 in=1 ok=0 fail=0 crash=0
162 1790196849893 in=1 ok=0 fail=0 crash=0
163 1790196852983 in=1 ok=0 fail=0 crash=0
164 1790196856053 in=1 ok=0 fail=0 crash=0
165 1790196859154 in=1 ok=0 fail=0 crash=0
166 1790196862275 in=1 ok=0 fail=0 crash=0
167 1790196865353 in=1 ok=0 fail=0 crash=0
168 1790196868434 in=1 ok=0 fail=0 crash=0
169 1790196871514 in=1 ok=0 fail=0 crash=0
170 1790196874612 in=1 ok=0 fail=0 crash=0
171 1790196877701 in=1 ok=0 fail=0 crash=0
172 1790196880778 in=1 ok=0 fail=0 crash=0
173 1790196883859 in=1 ok=0 fail=0 crash=0
174 1790196886961 in=1 ok=0 fail=0 crash=0
175 1790196890047 in=1 ok=0 fail=0 crash=0
176 1790196893134 in=1 ok=0 fail=0 crash=0
177 1790196896222 in=1 ok=0 fail=0 crash=0
178 1790196899323 in=1 ok=0 fail=0 crash=0
179 1790196902418 in=1 ok=0 fail=0 crash=0
180 1790196905521 in=1 ok=0 fail=0 crash=0
181 1790196908596 in=1 ok=0 fail=0 crash=0
182 1790196911678 in=1 ok=0 fail=0 crash=0
183 1790196914762 in=1 ok=0 fail=0 crash=0
184 1790196917828 in=1 ok=0 fail=0 crash=0
185 1790196920894 in=1 ok=0 fail=0 crash=0
186 1790196923983 in=1 ok=0 fail=0 crash=0
187 1790196927076 in=1 ok=0 fail=0 crash=0
188 1790196930177 in=1 ok=0 fail=0 crash=0
189 1790196933276 in=1 ok=0 fail=0 crash=0
190 1790196936365 in=1 ok=0 fail=0 crash=0
191 1790196939461 in=1 ok=0 fail=0 crash=0
192 1790196942550 in=1 ok=0 fail=0 crash=0
193 1790196945629 in=1 ok=0 fail=0 crash=0
194 1790196948697 in=1 ok=0 fail=0 crash=0
195 1790196951782 in=1 ok=0 fail=0 crash=0
196 1790196954857 in=1 ok=0 fail=0 crash=0
197 1790196957933 in=1 ok=0 fail=0 crash=0
198 1790196961009 in=1 ok=0 fail=0 crash=0
199 1790196964095 in=0 ok=1 fail=0 crash=0
